-0.785398 -0.392699 6552
-0.706858 -0.392699 9917
-0.628319 -0.392699 16857
-0.549779 -0.392699 24149
-0.471239 -0.392699 29661
-0.392699 -0.392699 36659
-0.314159 -0.392699 34080
-0.235619 -0.392699 29923
-0.15708 -0.392699 22829
-0.0785398 -0.392699 17238
0 -0.392699 10090
0.0785398 -0.392699 71065
0.15708 -0.392699 8808
0.235619 -0.392699 8378
0.314159 -0.392699 10240
0.392699 -0.392699 9894
0.471239 -0.392699 14715
0.549779 -0.392699 17719
0.628319 -0.392699 25099
0.706858 -0.392699 37773
0.785398 -0.392699 45356

-0.785398 -0.314159 4492
-0.706858 -0.314159 6063
-0.628319 -0.314159 12580
-0.549779 -0.314159 18024
-0.471239 -0.314159 23826
-0.392699 -0.314159 31534
-0.314159 -0.314159 34897
-0.235619 -0.314159 30081
-0.15708 -0.314159 27237
-0.0785398 -0.314159 21844
0 -0.314159 16166
0.0785398 -0.314159 14916
0.15708 -0.314159 11924
0.235619 -0.314159 11469
0.314159 -0.314159 13504
0.392699 -0.314159 16755
0.471239 -0.314159 22249
0.549779 -0.314159 27881
0.628319 -0.314159 35126
0.706858 -0.314159 42126
0.785398 -0.314159 53053

-0.785398 -0.235619 2993
-0.706858 -0.235619 4381
-0.628319 -0.235619 7383
-0.549779 -0.235619 12767
-0.471239 -0.235619 20847
-0.392699 -0.235619 28061
-0.314159 -0.235619 32310
-0.235619 -0.235619 36549
-0.15708 -0.235619 34338
-0.0785398 -0.235619 30663
0 -0.235619 26751
0.0785398 -0.235619 23163
0.15708 -0.235619 21550
0.235619 -0.235619 24060
0.314159 -0.235619 23984
0.392699 -0.235619 27084
0.471239 -0.235619 31698
0.549779 -0.235619 37959
0.628319 -0.235619 47067
0.706858 -0.235619 56624
0.785398 -0.235619 62949

-0.785398 -0.15708 3639
-0.706858 -0.15708 3229
-0.628319 -0.15708 4377
-0.549779 -0.15708 9427
-0.471239 -0.15708 14616
-0.392699 -0.15708 25006
-0.314159 -0.15708 32599
-0.235619 -0.15708 39662
-0.15708 -0.15708 42673
-0.0785398 -0.15708 40785
0 -0.15708 40687
0.0785398 -0.15708 34752
0.15708 -0.15708 33669
0.235619 -0.15708 35654
0.314159 -0.15708 35471
0.392699 -0.15708 38623
0.471239 -0.15708 45654
0.549779 -0.15708 49889
0.628319 -0.15708 59176
0.706858 -0.15708 65585
0.785398 -0.15708 73198

-0.785398 -0.0785398 2512
-0.706858 -0.0785398 2951
-0.628319 -0.0785398 3845
-0.549779 -0.0785398 6263
-0.471239 -0.0785398 14876
-0.392699 -0.0785398 24260
-0.314159 -0.0785398 34659
-0.235619 -0.0785398 43532
-0.15708 -0.0785398 51631
-0.0785398 -0.0785398 55742
0 -0.0785398 53549
0.0785398 -0.0785398 51623
0.15708 -0.0785398 49858
0.235619 -0.0785398 49474
0.314159 -0.0785398 50483
0.392699 -0.0785398 55096
0.471239 -0.0785398 58224
0.549779 -0.0785398 63510
0.628319 -0.0785398 71145
0.706858 -0.0785398 75135
0.785398 -0.0785398 80394

-0.785398 0 2562
-0.706858 0 2884
-0.628319 0 3580
-0.549779 0 4997
-0.471239 0 12922
-0.392699 0 24430
-0.314159 0 35568
-0.235619 0 51047
-0.15708 0 58296
-0.0785398 0 65224
0 0 68251
0.0785398 0 65596
0.15708 0 65994
0.235619 0 67737
0.314159 0 69307
0.392699 0 70859
0.471239 0 74996
0.549779 0 76534
0.628319 0 81477
0.706858 0 83766
0.785398 0 87466

-0.785398 0.0785398 3726
-0.706858 0.0785398 3434
-0.628319 0.0785398 4080
-0.549779 0.0785398 7076
-0.471239 0.0785398 14426
-0.392699 0.0785398 26884
-0.314159 0.0785398 39260
-0.235619 0.0785398 55190
-0.15708 0.0785398 67330
-0.0785398 0.0785398 75011
0 0.0785398 75836
0.0785398 0.0785398 79007
0.15708 0.0785398 79927
0.235619 0.0785398 79768
0.314159 0.0785398 79827
0.392699 0.0785398 82136
0.471239 0.0785398 86292
0.549779 0.0785398 87592
0.628319 0.0785398 91193
0.706858 0.0785398 91238
0.785398 0.0785398 93876

-0.785398 0.15708 5024
-0.706858 0.15708 4299
-0.628319 0.15708 5356
-0.549779 0.15708 8716
-0.471239 0.15708 17319
-0.392699 0.15708 29597
-0.314159 0.15708 43176
-0.235619 0.15708 58288
-0.15708 0.15708 71940
-0.0785398 0.15708 79581
0 0.15708 85280
0.0785398 0.15708 87276
0.15708 0.15708 88291
0.235619 0.15708 87572
0.314159 0.15708 90900
0.392699 0.15708 91311
0.471239 0.15708 93122
0.549779 0.15708 94896
0.628319 0.15708 94834
0.706858 0.15708 97685
0.785398 0.15708 96228

-0.785398 0.235619 8334
-0.706858 0.235619 7712
-0.628319 0.235619 10987
-0.549779 0.235619 14659
-0.471239 0.235619 23909
-0.392699 0.235619 35235
-0.314159 0.235619 49437
-0.235619 0.235619 63456
-0.15708 0.235619 75711
-0.0785398 0.235619 83326
0 0.235619 90495
0.0785398 0.235619 94189
0.15708 0.235619 92930
0.235619 0.235619 94816
0.314159 0.235619 95394
0.392699 0.235619 96222
0.471239 0.235619 98962
0.549779 0.235619 99389
0.628319 0.235619 99324
0.706858 0.235619 101106
0.785398 0.235619 97605

-0.785398 0.314159 14420
-0.706858 0.314159 15274
-0.628319 0.314159 20677
-0.549779 0.314159 21742
-0.471239 0.314159 34344
-0.392699 0.314159 45762
-0.314159 0.314159 56385
-0.235619 0.314159 68759
-0.15708 0.314159 81607
-0.0785398 0.314159 87395
0 0.314159 91989
0.0785398 0.314159 93603
0.15708 0.314159 96007
0.235619 0.314159 97510
0.314159 0.314159 98094
0.392699 0.314159 99152
0.471239 0.314159 100743
0.549779 0.314159 103678
0.628319 0.314159 102952
0.706858 0.314159 100362
0.785398 0.314159 102628

-0.785398 0.392699 26491
-0.706858 0.392699 28076
-0.628319 0.392699 29988
-0.549779 0.392699 35320
-0.471239 0.392699 43021
-0.392699 0.392699 53784
-0.314159 0.392699 66187
-0.235619 0.392699 76921
-0.15708 0.392699 84497
-0.0785398 0.392699 93385
0 0.392699 93377
0.0785398 0.392699 95585
0.15708 0.392699 100397
0.235619 0.392699 99676
0.314159 0.392699 102936
0.392699 0.392699 101201
0.471239 0.392699 105186
0.549779 0.392699 103884
0.628319 0.392699 104920
0.706858 0.392699 102586
0.785398 0.392699 101080

