-0.785398 -0.392699 208189
-0.706858 -0.392699 178525
-0.628319 -0.392699 144484
-0.549779 -0.392699 117722
-0.471239 -0.392699 94221
-0.392699 -0.392699 75782
-0.314159 -0.392699 58566
-0.235619 -0.392699 48977
-0.15708 -0.392699 42648
-0.0785398 -0.392699 43090
0 -0.392699 38546
0.0785398 -0.392699 40925
0.15708 -0.392699 39241
0.235619 -0.392699 38567
0.314159 -0.392699 35075
0.392699 -0.392699 26729
0.471239 -0.392699 22661
0.549779 -0.392699 22308
0.628319 -0.392699 26920
0.706858 -0.392699 42802
0.785398 -0.392699 61147

-0.785398 -0.314159 195421
-0.706858 -0.314159 157931
-0.628319 -0.314159 122256
-0.549779 -0.314159 86904
-0.471239 -0.314159 64137
-0.392699 -0.314159 44320
-0.314159 -0.314159 28417
-0.235619 -0.314159 20700
-0.15708 -0.314159 17610
-0.0785398 -0.314159 19526
0 -0.314159 20968
0.0785398 -0.314159 23699
0.15708 -0.314159 23536
0.235619 -0.314159 24595
0.314159 -0.314159 23077
0.392699 -0.314159 18101
0.471239 -0.314159 15852
0.549779 -0.314159 17361
0.628319 -0.314159 26700
0.706858 -0.314159 45452
0.785398 -0.314159 64447

-0.785398 -0.235619 186097
-0.706858 -0.235619 145767
-0.628319 -0.235619 105397
-0.549779 -0.235619 71029
-0.471239 -0.235619 45841
-0.392699 -0.235619 25767
-0.314159 -0.235619 15510
-0.235619 -0.235619 10299
-0.15708 -0.235619 7476
-0.0785398 -0.235619 8129
0 -0.235619 8392
0.0785398 -0.235619 12503
0.15708 -0.235619 14293
0.235619 -0.235619 16219
0.314159 -0.235619 17134
0.392699 -0.235619 15838
0.471239 -0.235619 16048
0.549779 -0.235619 20245
0.628319 -0.235619 33682
0.706858 -0.235619 50997
0.785398 -0.235619 73824

-0.785398 -0.15708 185728
-0.706858 -0.15708 137898
-0.628319 -0.15708 96701
-0.549779 -0.15708 61611
-0.471239 -0.15708 35966
-0.392699 -0.15708 22523
-0.314159 -0.15708 11470
-0.235619 -0.15708 5587
-0.15708 -0.15708 3187
-0.0785398 -0.15708 3226
0 -0.15708 3938
0.0785398 -0.15708 5341
0.15708 -0.15708 9538
0.235619 -0.15708 10511
0.314159 -0.15708 14402
0.392699 -0.15708 15979
0.471239 -0.15708 19955
0.549779 -0.15708 30921
0.628319 -0.15708 43599
0.706858 -0.15708 61354
0.785398 -0.15708 81021

-0.785398 -0.0785398 182507
-0.706858 -0.0785398 141061
-0.628319 -0.0785398 100965
-0.549779 -0.0785398 64718
-0.471239 -0.0785398 36076
-0.392699 -0.0785398 21744
-0.314159 -0.0785398 11091
-0.235619 -0.0785398 4524
-0.15708 -0.0785398 2476
-0.0785398 -0.0785398 2729
0 -0.0785398 3118
0.0785398 -0.0785398 3917
0.15708 -0.0785398 5656
0.235619 -0.0785398 8597
0.314159 -0.0785398 15056
0.392699 -0.0785398 20030
0.471239 -0.0785398 28395
0.549779 -0.0785398 41509
0.628319 -0.0785398 58026
0.706858 -0.0785398 76562
0.785398 -0.0785398 93436

-0.785398 0 189230
-0.706858 0 148711
-0.628319 0 105577
-0.549779 0 73133
-0.471239 0 44718
-0.392699 0 25612
-0.314159 0 14628
-0.235619 0 6527
-0.15708 0 3307
-0.0785398 0 2682
0 0 2562
0.0785398 0 3105
0.15708 0 4866
0.235619 0 7722
0.314159 0 17090
0.392699 0 26247
0.471239 0 39551
0.549779 0 54648
0.628319 0 73583
0.706858 0 91240
0.785398 0 107887

-0.785398 0.0785398 196746
-0.706858 0.0785398 162009
-0.628319 0.0785398 124563
-0.549779 0.0785398 95201
-0.471239 0.0785398 66649
-0.392699 0.0785398 46624
-0.314159 0.0785398 27746
-0.235619 0.0785398 15247
-0.15708 0.0785398 9055
-0.0785398 0.0785398 6183
0 0.0785398 6120
0.0785398 0.0785398 7240
0.15708 0.0785398 10069
0.235619 0.0785398 15058
0.314159 0.0785398 24509
0.392699 0.0785398 38219
0.471239 0.0785398 54289
0.549779 0.0785398 75118
0.628319 0.0785398 93436
0.706858 0.0785398 110075
0.785398 0.0785398 124400

-0.785398 0.15708 205301
-0.706858 0.15708 175972
-0.628319 0.15708 145106
-0.549779 0.15708 118520
-0.471239 0.15708 91092
-0.392699 0.15708 69923
-0.314159 0.15708 54743
-0.235619 0.15708 38987
-0.15708 0.15708 28453
-0.0785398 0.15708 20777
0 0.15708 20423
0.0785398 0.15708 20283
0.15708 0.15708 23050
0.235619 0.15708 31556
0.314159 0.15708 44284
0.392699 0.15708 57580
0.471239 0.15708 77594
0.549779 0.15708 97808
0.628319 0.15708 114375
0.706858 0.15708 128751
0.785398 0.15708 144606

-0.785398 0.235619 213267
-0.706858 0.235619 195394
-0.628319 0.235619 173126
-0.549779 0.235619 144694
-0.471239 0.235619 127647
-0.392699 0.235619 103485
-0.314159 0.235619 86212
-0.235619 0.235619 75004
-0.15708 0.235619 63313
-0.0785398 0.235619 56463
0 0.235619 52503
0.0785398 0.235619 50263
0.15708 0.235619 52679
0.235619 0.235619 59865
0.314159 0.235619 71460
0.392699 0.235619 86218
0.471239 0.235619 103189
0.549779 0.235619 120060
0.628319 0.235619 136744
0.706858 0.235619 150728
0.785398 0.235619 163303

-0.785398 0.314159 223344
-0.706858 0.314159 211125
-0.628319 0.314159 193063
-0.549779 0.314159 177600
-0.471239 0.314159 159699
-0.392699 0.314159 144851
-0.314159 0.314159 130551
-0.235619 0.314159 117895
-0.15708 0.314159 107892
-0.0785398 0.314159 99940
0 0.314159 94026
0.0785398 0.314159 94040
0.15708 0.314159 94944
0.235619 0.314159 103232
0.314159 0.314159 109013
0.392699 0.314159 122644
0.471239 0.314159 136498
0.549779 0.314159 149934
0.628319 0.314159 159725
0.706858 0.314159 173786
0.785398 0.314159 183196

-0.785398 0.392699 231388
-0.706858 0.392699 221325
-0.628319 0.392699 210352
-0.549779 0.392699 200063
-0.471239 0.392699 189896
-0.392699 0.392699 182217
-0.314159 0.392699 171812
-0.235619 0.392699 162363
-0.15708 0.392699 155010
-0.0785398 0.392699 146518
0 0.392699 138320
0.0785398 0.392699 138002
0.15708 0.392699 138672
0.235619 0.392699 139658
0.314159 0.392699 148546
0.392699 0.392699 157436
0.471239 0.392699 165926
0.549779 0.392699 175649
0.628319 0.392699 185096
0.706858 0.392699 193625
0.785398 0.392699 199591

